ATTRIBUTE_SampleType	GNPSGROUP:Bear	GNPSGROUP:Blank	GNPSGROUP:Capuchin	GNPSGROUP:Carnivore	GNPSGROUP:CarnivorousCat	GNPSGROUP:Chimp	GNPSGROUP:Coati	GNPSGROUP:Donkey	GNPSGROUP:Elephant	GNPSGROUP:Feces	GNPSGROUP:Food	GNPSGROUP:Gibbon	GNPSGROUP:Goat	GNPSGROUP:Gorilla	GNPSGROUP:Herbivore	GNPSGROUP:Lemur	GNPSGROUP:Mandrill	GNPSGROUP:Meat	GNPSGROUP:Omnivore	GNPSGROUP:Plants	GNPSGROUP:QC	GNPSGROUP:Rhino	GNPSGROUP:Sheep	GNPSGROUP:Wolf	GNPSGROUP:Zebra	LibraryID	MQScore	RTConsensus	SumPeakIntensity	UniqueFileSourcesCount	cluster_index	componentindex	number_of_spectra	parent_mass	precursor_mass
Feces	0	0	4.14E-05	8.77E-06	9.10E-07	9.64E-06	5.98E-06	0	0	5.93E-06	0	0	0	0	0	0	4.03E-05	0	1.32E-05	0	0	0	0	5.20E-05	0	N/A	N/A	5.1167	0.000616331	12	10525	-1	12	437.3242	437.3242
Feces	1.89E-05	0	0	3.59E-05	3.83E-05	0	0	0	0	1.47E-05	0	0	0	0	0	0	0.000116736	0	2.81E-05	0	0	0	0	2.25E-05	0	N/A	N/A	6.028	0.001532732	20	10526	1516	20	247.1683	247.1683
Feces	0	0	0	0	0	0	0	0	0	1.50E-05	0	0.000273645	0	3.03E-05	3.64E-06	0	6.98E-05	0	3.63E-05	0	0	0	0	0	0	N/A	N/A	1.5849	0.001561599	6	10527	296	6	499.0362	499.0362
Feces	0	0	0	0	0	3.00E-05	0	0	0	8.71E-06	0	0	0	7.52E-05	9.02E-06	0	1.93E-05	0	1.20E-05	0	0	0	0	0	0	N/A	N/A	1.8351	0.000905556	8	10528	309	8	394.1334	394.1334
"Feces,Food"	0	0	0	2.07E-05	1.85E-05	0	0	0	0	3.00E-06	3.72E-07	0	0	0	0	0	5.31E-06	1.67E-06	1.12E-06	0	0	0	0	3.31E-05	0	"Spectral_Match_to_13S-Hydroxy-9Z,11E,15Z-octadecatrienoic_acid_from_NIST14"	0.835672	7.66	0.000325284	11	10529	-1	11	277.2152	277.2152
Feces	0	0	0	0.000170807	0.000188345	0	8.07E-06	0	0	3.74E-05	0	3.47E-05	6.51E-05	0	1.88E-05	7.09E-05	5.29E-05	0	1.91E-05	0	0	5.27E-05	2.66E-05	7.43E-05	3.65E-06	N/A	N/A	6.0072	0.003886547	24	10530	129	24	415.3189	415.3189
Feces	0	0	0	2.48E-06	2.93E-06	1.01E-05	0	0	0	1.84E-06	0	0	0	0	0	2.88E-05	0	0	4.18E-06	0	0	0	0	0	0	Spectral_Match_to_Monoelaidin_from_NIST14	0.883738	7.3439	0.000191001	4	10531	383	4	339.2879	339.2879
Feces	0	0	0	0	0	0	0	0	0	1.56E-06	0	0	0	0	0	0	2.02E-05	0	4.26E-06	0	0	0	0	0	0	N/A	N/A	4.7009	0.000161863	2	10532	-1	2	390.2653	390.2653
Feces	1.15E-05	0	0	0	0	0	0	0	0	7.56E-06	0	0	6.14E-05	3.03E-05	5.88E-06	0	5.15E-05	0	1.30E-05	0	0	0	1.02E-05	0	0	N/A	N/A	5.9475	0.000786239	10	10533	-1	10	347.2545	347.2545
Feces	0	0	0	0	0	2.68E-05	1.48E-05	0	0	9.85E-06	0	0	0	1.92E-05	2.31E-06	0	6.72E-05	0	2.39E-05	0	0	0	0	0	0	N/A	N/A	5.0042	0.001024106	15	10534	-1	15	275.1629	275.1629
Feces	0	0	0	0	0	0	0	0	0	2.41E-06	0	0	0	0	0	0	3.13E-05	0	6.60E-06	0	0	0	0	0	0	N/A	N/A	5.9829	0.000250724	4	10535	-1	4	149.0955	149.0955
Feces	8.07E-06	0	0	1.03E-05	0	0	0	0	0	5.56E-06	0	0	0	4.16E-05	4.99E-06	0	1.73E-05	0	5.13E-06	0	0	0	0	6.70E-05	0	N/A	N/A	7.5473	0.000578377	7	10536	-1	7	303.2306	303.2306
Feces	0	0	0.000105856	4.77E-06	1.20E-06	0	5.38E-05	0	0	1.33E-05	0	0	3.68E-05	0	1.04E-05	0	3.99E-05	0	2.11E-05	0	0	0	9.63E-05	2.44E-05	0	N/A	N/A	6.4667	0.001382514	17	10537	42	17	255.2097	255.2097
Feces	0	0	0	1.23E-05	8.97E-06	0	0	0	0	5.93E-06	0	0	0	6.66E-05	7.99E-06	0	7.29E-06	0	1.53E-06	0	0	0	0	3.03E-05	0	N/A	N/A	7.6652	0.000617098	13	10538	-1	13	303.2306	303.2306
Feces	0	0	0	1.27E-06	1.51E-06	0	0	0	0	1.55E-06	0	0	0	0	0	0	1.80E-05	0	3.80E-06	0	0	0	0	0	0	N/A	N/A	3.636	0.000160821	4	10539	-1	4	317.2098	317.2098
Feces	0	0	0	0	0	0	0.000237399	0	0	3.84E-05	0	0	0	0	0	0	0.000291475	0	0.000105095	0	0	0	0	0	0	N/A	N/A	5.0688	0.003993593	12	10540	7075	12	315.1941	315.1941
Feces	0	0	0	0	0	0	0	0	0	1.14E-06	0	2.19E-05	0	0	0	0	6.67E-06	0	3.13E-06	0	0	0	0	0	0	N/A	N/A	8.3869	0.000119058	2	10541	-1	2	565.279	565.279
Feces	0	0	0	0	0	6.23E-06	0	0	0	1.04E-05	0	0	0	8.39E-05	1.12E-05	0	5.75E-05	0	1.37E-05	0	0	0	1.15E-05	0	0	N/A	N/A	3.8787	0.001083361	10	10542	4811	10	441.1525	441.1525
Feces	0	0	0	0	0	0	0	0	0	9.82E-07	0	0	0	0	0	0	1.28E-05	0	2.69E-06	0	0	0	0	0	0	N/A	N/A	2.5067	0.000102151	2	10543	-1	2	397.1481	397.1481
Feces	0	0	0	1.91E-05	1.89E-05	6.67E-05	0	0	7.82E-05	4.84E-05	0	0.000136599	0	2.02E-05	4.50E-05	0.00042001	3.74E-05	0	5.83E-05	0	0.00010545	2.62E-05	0	2.00E-05	7.27E-05	Putative_(3-hydroxyheptadecanoyl)glycine	0.815512	7.6177	0.005031136	42	10544	3236	42	344.2782	344.2782
Feces	0	0	0	8.71E-06	1.03E-05	0	0.000306018	0	0	4.20E-05	0	0	0	0	0	0	0.000264662	0	0.00011209	0	0	0	0	0	0	N/A	N/A	5.2069	0.004372666	16	10545	126	16	299.1993	299.1993
Feces	0	0	0	3.67E-05	3.65E-05	0	0	0	0	8.52E-06	0	0	0	0	7.35E-06	0	5.16E-06	0	1.09E-06	0	0	0	0	3.75E-05	2.30E-05	N/A	N/A	5.1154	0.000885767	8	10546	-1	8	299.2356	299.2356
Feces	0	0	0	0	0	6.11E-06	0	0	0	1.89E-06	0	0	0	5.34E-06	6.41E-07	5.19E-05	0	0	4.34E-06	0	0	0	0	0	0	N/A	N/A	8.2175	0.000196966	3	10547	-1	3	307.224	307.224
Feces	0	0	0	4.73E-05	4.88E-05	0	0	0	0	5.91E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89E-05	0	N/A	N/A	5.1058	0.000614575	5	10548	448	5	317.2462	317.2462
Feces	7.51E-06	0	0	9.41E-05	9.51E-05	0	2.10E-05	0	0	2.31E-05	0	0	0	8.62E-06	1.03E-06	0	0.000116045	0	2.97E-05	0	0	0	0	8.88E-05	0	N/A	N/A	4.4399	0.002403225	20	10549	-1	20	407.2774	407.2774
"Feces,Food"	0	0	0	3.87E-05	3.77E-05	0	0	0	0	8.37E-06	8.47E-07	0	0	1.41E-05	1.69E-06	0	8.99E-06	0	1.89E-06	1.17E-06	7.04E-05	0	0	4.41E-05	0	N/A	N/A	6.2035	0.000900596	19	10550	-1	19	247.1683	247.1683
Feces	0	0	0	1.58E-06	1.87E-06	0	0	0	0	3.41E-06	0	0	0	1.69E-05	2.03E-06	0	2.91E-05	0	6.12E-06	0	0	0	0	0	0	N/A	N/A	2.338	0.000354452	7	10551	-1	7	247.0656	247.0656
Feces	0	0	1.37E-05	0	0	2.19E-05	0	0	0	7.70E-06	0	0	4.31E-05	2.60E-05	7.00E-06	0	2.73E-05	0	1.19E-05	0	0	0	3.02E-05	0	0	N/A	N/A	6.3525	0.000800604	15	10552	-1	15	349.2704	349.2704
Feces	0	0	0	0	0	1.25E-05	0	0	0	7.03E-06	0	0	0	0	0	0	7.58E-05	0	1.92E-05	0	0	0	0	0	0	N/A	N/A	4.2711	0.000730988	8	10553	-1	8	347.1831	347.1831
"Feces,Food"	0	0	3.40E-05	8.57E-06	1.01E-05	0	0	0	1.85E-05	4.28E-05	1.05E-06	0	0	6.55E-05	4.96E-05	6.53E-05	0.000186207	0	4.35E-05	1.46E-06	6.82E-05	0	0	0	0.000121067	N/A	N/A	3.6438	0.004486608	34	10554	-1	34	295.1506	295.1506
Feces	0	0	0	8.41E-07	9.94E-07	5.22E-06	0	0	0	2.99E-06	0	0	7.96E-05	0	4.96E-06	0	0	0	1.37E-06	0	0	0	3.37E-05	0	0	N/A	N/A	7.8625	0.000311337	7	10555	101	7	161.1318	161.1318
Feces	0	0	3.62E-05	1.13E-05	7.80E-07	5.23E-06	8.38E-06	0	0	6.10E-06	0	0	0	0	0	0	4.26E-05	0	1.28E-05	0	0	0	0	6.89E-05	0	N/A	N/A	5.1009	0.000633982	11	10556	-1	11	383.2927	383.2927
Feces	4.87E-05	0	0	0	0	2.30E-05	0	0	0	2.94E-05	0	2.03E-05	0	6.59E-06	7.90E-07	0.000162478	0.000250883	0	7.80E-05	0	1.86E-05	0	0	0	0	N/A	N/A	4.0557	0.003058999	14	10557	-1	14	393.2231	393.2231
Feces	7.28E-06	0	0	1.42E-06	1.68E-06	0	4.32E-06	0	3.30E-05	1.19E-05	0	0	0	0	5.28E-06	0	0.00010862	0	2.50E-05	0	0	0	0	0	0	"NCGC00380801-01_C20H28O4_7,19-Dihydroxy-6,18-epoxykaur-16-en-18-one"	0.701979	3.7118	0.001232447	12	10558	5685	12	333.2046	333.2046
Feces	0	0	0	0	0	0	0	0	0	3.32E-06	0	1.96E-05	0	0	1.93E-06	8.25E-05	3.14E-06	0	6.55E-06	0	0	0	0	0	6.03E-06	N/A	N/A	3.7372	0.000345455	4	10559	459	4	275.1266	275.1266
Feces	0	0	0	0	0	0	0	0	0	2.20E-06	0	0	0	0	0	0	2.86E-05	0	6.03E-06	0	0	0	0	0	0	N/A	N/A	2.562	0.000229065	3	10560	4787	3	331.1165	331.1165
Feces	0	0	0	0.000135571	0.000149469	0	2.59E-05	0	0	2.72E-05	0	4.24E-05	0	0	6.16E-06	4.56E-05	4.47E-05	0	1.99E-05	0	0	2.37E-05	0	5.91E-05	0	N/A	N/A	6.0707	0.002827851	17	10561	559	17	399.3241	399.3241
Feces	0	0	0	0	0	0	0	0	0	2.22E-06	0	0	0	0	0	0	2.88E-05	0	6.07E-06	0	0	0	0	0	0	N/A	N/A	6.8753	0.000230764	2	10562	-1	2	591.4597	591.4597
Feces	0	0	0	1.96E-06	2.32E-06	7.90E-06	0	0	0	1.38E-06	0	0	0	0	0	1.98E-05	0	0	3.12E-06	0	0	0	0	0	0	N/A	N/A	7.3439	0.000144001	4	10563	-1	4	375.3089	375.3089
Feces	0	0	0	0.000287867	0.0002929	0	0	0	0	3.65E-05	0	0	0	0	0	0	6.41E-06	0	1.35E-06	0	0	0	0	0.000260186	0	N/A	N/A	5.9536	0.00379352	14	10564	374	14	374.3037	374.3037
Feces	5.61E-05	0	2.35E-05	8.01E-05	8.96E-05	0	4.79E-06	0	0	1.57E-05	0	0	0	0	0	2.25E-05	1.19E-05	0	1.55E-05	0	0	0	0	2.77E-05	0	N/A	N/A	6.0515	0.001630572	15	10565	22	15	189.1631	189.1631
"Feces,Food"	0	0	8.60E-05	0	0	0	1.17E-05	0	0	3.68E-06	7.97E-07	0	0	0	0	0	2.69E-05	1.93E-06	1.01E-05	5.09E-07	0	0	0	0	0	N/A	N/A	6.3286	0.000411686	7	10566	170	7	261.2206	261.2206
Feces	0	0	0	2.35E-05	2.12E-05	0	0	0	0	3.23E-06	0	0	0	0	0	0	3.88E-06	0	8.17E-07	0	0	0	0	3.57E-05	0	lithocholic_acid	0.913047	7.309	0.000335995	10	10567	1145	10	341.2824	341.2824
"Feces,Food"	0	0	5.47E-05	0	0	0	9.87E-06	0	0	2.49E-06	1.89E-06	0	0	0	0	0	1.69E-05	6.85E-07	6.81E-06	2.41E-06	0	0	0	0	0	N/A	N/A	6.3096	0.000326876	9	10568	1861	9	435.2594	218.1297
"Feces,Food"	0	0	0	2.68E-06	3.16E-06	0	1.25E-05	0	0	2.68E-05	2.99E-06	0	0	0	0	0.001332273	0	0	7.24E-05	4.15E-06	0	0	0	0	0	N/A	N/A	0.6944	0.002894548	8	10569	-1	8	310.0951	310.0951
"Feces,Blank"	0.000147866	0.000678877	0	3.38E-05	3.74E-05	0.000123558	0.000132579	0.000252212	0.000333907	0.000169205	0	0.000150456	0.000120383	6.37E-05	0.000234849	8.29E-05	0.000161232	0	0.000134362	0	0.000103391	0.00038553	0.000126272	1.36E-05	0.00016707	N/A	N/A	1.6371	0.020539089	96	10570	-1	96	294.0385	294.0385
Feces	0	0	0	0	0	0	0	0	0	4.21E-06	0	0	0	1.98E-05	2.37E-06	0	4.00E-05	0	8.41E-06	0	0	0	0	0	0	N/A	N/A	3.4712	0.000438191	6	10571	-1	6	373.2566	373.2566
"Feces,Food"	0	0	0	0	0	0	0	0	0	9.51E-07	5.50E-07	0	0	0	0	0	1.24E-05	0	2.60E-06	7.62E-07	0	0	0	0	0	N/A	N/A	2.3183	0.000118684	2	10572	309	2	358.1127	358.1127
"Feces,Food"	0	0	1.34E-05	2.40E-05	1.75E-05	0	3.38E-06	0	0	5.92E-06	2.12E-06	0	0	0	0	0	3.34E-05	8.96E-06	8.00E-06	1.73E-07	0	0	0	5.96E-05	0	N/A	N/A	2.9589	0.000692061	18	10573	-1	18	382.1961	382.1961
Feces	2.02E-05	0	0	0	0	8.17E-06	0	0	0	5.03E-06	0	0	0	2.91E-05	3.49E-06	0	1.57E-05	0	9.18E-06	0	0	0	0	0	0	N/A	N/A	5.9406	0.000523494	9	10574	3729	9	289.2512	289.2512
Feces	6.24E-06	0	0	0	0	0	0	0	0	3.79E-06	0	0	0	5.43E-06	6.51E-07	0	1.11E-05	0	3.49E-06	0	7.64E-05	0	0	0	0	N/A	N/A	7.5469	0.000394203	7	10575	1749	7	289.2513	289.2513
Feces	0	0	0	0	0	1.44E-05	0	0	0	3.95E-06	0	0	0	2.32E-05	2.79E-06	0	1.59E-05	0	7.15E-06	0	0	0	0	0	0	N/A	N/A	3.5129	0.000411001	8	10576	-1	8	253.1536	253.1536
"Feces,Blank"	0	0.000817364	0	5.58E-06	4.54E-06	9.99E-05	4.85E-06	0	0	2.47E-05	0	0.000129587	0	3.54E-05	7.21E-06	6.23E-05	7.33E-05	0	5.61E-05	0	0	1.14E-05	0	1.13E-05	0	N/A	N/A	4.5486	0.006107401	27	10577	2337	27	261.1087	261.1087
"Feces,Blank,Food"	9.45E-06	4.29E-06	0	7.21E-05	7.47E-05	0	6.47E-05	0	0	2.33E-05	2.46E-05	0	0	0	3.38E-06	0	9.94E-05	3.46E-05	3.46E-05	2.23E-05	0	0	0	5.77E-05	1.06E-05	N/A	N/A	4.819	0.003305095	48	10578	-1	48	353.2464	353.2464
Feces	0	0	0.000166975	1.72E-05	1.90E-05	0	3.68E-06	0	0	1.43E-05	0	0	0	0	0	9.97E-05	0.000109278	0	3.33E-05	0	0	0	0	7.47E-06	0	Spectral_Match_to_12(13)-Epoxy-9Z-octadecenoic_acid_from_NIST14	0.887431	5.0741	0.001490228	18	10579	318	18	279.2307	279.2307
Feces	0	0	0	0	0	4.07E-06	0	0	0	3.78E-06	0	0	0	0	3.98E-06	0	1.92E-05	0	5.11E-06	0	0	0	0	0	1.24E-05	N/A	N/A	6.5979	0.000393109	4	10580	-1	4	489.3552	489.3552
Feces	0	0	0	2.03E-05	1.83E-05	0	0	0	0	8.48E-06	0	0	0	0	0	0	3.61E-05	0	7.59E-06	0	0.000109779	0	0	3.14E-05	0	N/A	N/A	7.5455	0.000882135	13	10581	-1	13	501.3531	501.3531
Feces	9.25E-06	0	0	0.000417602	0.000479514	0	8.09E-05	0	0	6.77E-05	0	0	7.42E-05	0	4.90E-06	0.000250112	2.92E-05	0	3.59E-05	0	0	0	3.41E-05	7.71E-05	0	N/A	N/A	0.939	0.007038615	24	10582	2106	24	258.094	258.094
"Feces,Food"	1.05E-05	0	3.37E-05	1.71E-05	1.88E-05	0	2.88E-05	0	0	1.62E-05	6.02E-07	0	4.24E-05	0	3.21E-06	0.000121807	3.73E-05	1.76E-06	2.24E-05	2.92E-07	0.000150747	0	2.36E-05	7.79E-06	0	N/A	N/A	5.5551	0.001707864	23	10583	306	23	353.2292	353.2292
Feces	0	0	0	0	0	0	1.21E-05	0	0	1.46E-06	0	0	0	0	0	0	8.41E-06	0	4.01E-06	0	0	0	0	0	0	N/A	N/A	6.341	0.000152305	2	10584	-1	2	412.1975	412.1975
Feces	0	0	3.03E-05	0	0	1.34E-05	0	0	0	1.41E-05	0	0	7.76E-05	0.000110201	2.05E-05	0	3.50E-05	0	1.17E-05	0	0	0	5.68E-05	0	0	N/A	N/A	5.8517	0.001466164	17	10585	-1	17	363.2493	363.2493
Feces	7.96E-05	0	0	0	0	1.46E-05	2.63E-05	0	0	8.99E-06	0	0	0	0	0	0	5.91E-06	0	2.46E-05	0	0	0	0	0	0	N/A	N/A	5.1354	0.000935223	8	10586	-1	8	322.2726	322.2726
"Feces,Food"	0	0	0	0	0	0	0	0	0	8.67E-07	1.67E-07	0	0	0	0	4.51E-05	0	0	2.37E-06	2.31E-07	0	0	0	0	0	N/A	N/A	3.472	9.62E-05	2	10587	459	2	291.123	291.123
Feces	0	0	0	1.21E-05	8.93E-06	0	1.15E-05	0	0	4.87E-06	0	0	0	0	3.31E-06	0	1.29E-05	0	4.84E-06	0	0	1.27E-05	0	2.94E-05	0	N/A	N/A	5.6381	0.000506458	8	10588	-1	8	417.3347	417.3347
Feces	0	0	0	0	0	4.25E-05	0	0	0	8.12E-06	0	8.18E-05	2.96E-05	2.42E-05	3.50E-06	0	0	0	1.76E-05	0	0	0	0	0	0	N/A	N/A	5.9545	0.000844991	6	10589	4976	6	325.2723	325.2723
Feces	0	0	0	3.67E-05	4.33E-05	0	5.21E-06	0	0	5.55E-06	0	0	0	0	0	0	8.01E-06	0	2.65E-06	0	0	0	0	0	0	N/A	N/A	6.5448	0.000577132	9	10590	3355	9	466.3508	466.3508
Feces	0	0	0	0	0	2.06E-05	1.02E-05	0	0	1.46E-05	0	8.06E-05	0	7.39E-05	8.87E-06	2.66E-05	6.34E-05	0	2.84E-05	0	0	0	0	0	0	N/A	N/A	2.2831	0.001522992	18	10591	2245	18	204.159	204.159
Feces	0	0	0	1.65E-05	0	0	0	0	0	1.06E-05	0	2.30E-05	0	0.000121718	1.46E-05	0	1.05E-05	0	4.03E-06	0	0	0	0	0.000107362	0	N/A	N/A	7.6318	0.001098249	10	10592	3881	10	321.241	321.241
Feces	0	0	0	0	0	0	0	0	0	4.45E-06	0	0	0	0	0	0	5.78E-05	0	1.22E-05	0	0	0	0	0	0	N/A	N/A	2.5154	0.000462392	4	10593	2363	4	297.1114	297.1114
Feces	0	0	0	0	0	0	0	0	0	7.66E-06	0	0	0	0	0	0	9.95E-05	0	2.10E-05	0	0	0	0	0	0	N/A	N/A	5.0683	0.000796212	5	10594	4711	5	355.186	355.186
Feces	1.39E-05	0	0	0	0	0	5.24E-06	0	0	1.38E-05	0	0	0	0.000138953	1.67E-05	0	2.29E-05	0	8.34E-06	0	9.34E-05	0	0	0	0	N/A	N/A	6.5384	0.001430724	14	10595	-1	14	345.2387	345.2387
Feces	0	0	0	2.79E-06	3.30E-06	0	0	0	0	2.66E-06	0	0	0	0	0	0	3.01E-05	0	6.33E-06	0	0	0	0	0	0	N/A	N/A	5.7707	0.000276817	5	10596	-1	5	461.3236	461.3236
Feces	0	0	0	1.98E-05	2.05E-05	0	0	0	0	8.90E-06	0	0	0	5.59E-05	7.93E-06	0	3.39E-05	0	7.13E-06	0	0	4.71E-06	0	1.62E-05	0	N/A	N/A	3.5728	0.000925546	10	10597	563	10	145.0756	145.0756
Feces	0	0	0	2.17E-06	0	0	0	0	0	1.42E-05	0	0	3.52E-05	0.00013079	1.64E-05	0.000211237	2.51E-05	0	1.64E-05	0	0	0	0	1.41E-05	0	N/A	N/A	6.6623	0.001471659	10	10598	-1	10	347.2547	347.2547
Feces	0	0	0	1.19E-06	1.40E-06	1.33E-05	7.13E-05	0	0	3.78E-05	0	0	7.04E-05	0	1.41E-06	0	0.000378394	0	9.63E-05	0	6.31E-05	0	0	0	0	N/A	N/A	4.8754	0.00393455	17	10599	378	17	333.2043	333.2043
Feces	0	0	0	2.20E-05	1.89E-05	0	0	0	0	4.70E-06	0	2.94E-05	0	0	1.29E-06	0	6.25E-06	0	3.64E-06	0	0	4.97E-06	0	3.91E-05	0	N/A	N/A	5.451	0.000488652	11	10600	-1	11	451.3399	451.3399
Feces	0	0	0	3.39E-05	1.11E-05	0	0	0	0	7.27E-06	0	2.85E-05	3.80E-05	0	4.61E-06	0	0	0	2.25E-06	0	0	0	3.85E-05	0.000159589	0	N/A	N/A	6.9682	0.000756597	8	10601	-1	8	459.3438	459.3438
"Feces,Blank,Food"	0	6.88E-06	0	0	0	0	0	0	0	2.59E-06	9.01E-06	0	0	0	0	0	3.37E-05	4.33E-06	7.09E-06	9.42E-06	0	0	0	0	0	N/A	N/A	5.2386	0.000593895	27	10602	2146	27	519.3295	519.3295
"Feces,Food"	0	0	0	0	0	0	0	0	0	2.82E-06	8.46E-07	0	0	4.88E-05	5.86E-06	0	0	0	0	1.17E-06	0	0	0	0	0	N/A	N/A	2.5723	0.000323281	4	10603	309	4	376.1226	376.1226
Feces	0	0	0	4.72E-05	4.51E-05	0	0	0	0	7.64E-06	0	0	0	0	0	0	2.26E-05	0	4.77E-06	0	0	0	0	5.86E-05	0	N/A	N/A	6.1061	0.000794732	13	10604	22	13	243.2097	243.2097
"Feces,Food"	0	0	0.00031132	0	0	0	0	0	0	2.99E-06	1.68E-07	0	0	0	0	0	0	0	8.19E-06	2.32E-07	0	0	0	0	0	N/A	N/A	3.3711	0.000317358	2	10605	1203	2	532.2392	532.2392
Feces	0	0	0	0	0	1.50E-05	0	0	6.46E-05	3.50E-05	0	0.000134728	0	0.000253602	4.43E-05	2.96E-05	0.000101793	0	3.76E-05	0	0	1.34E-05	0	0	0	N/A	N/A	1.6422	0.003640128	18	10606	4125	18	174.1233	174.1233
"Feces,Food"	0	0	0	4.60E-06	0	0	0	0	0	8.07E-06	3.23E-07	2.30E-05	0	0.000100196	1.20E-05	0	1.36E-05	1.45E-06	4.68E-06	0	0	0	0	2.99E-05	0	N/A	N/A	7.5323	0.000850471	11	10607	3881	11	321.241	321.241
"Feces,Food"	4.48E-05	0	0	5.81E-05	5.73E-05	0	4.16E-06	0	0	1.10E-05	3.93E-07	0	0	0	0	0	6.21E-06	0	1.03E-05	5.45E-07	0	0	0	6.25E-05	0	Spectral_Match_to_(-)-Carveol_from_NIST14	0.928615	6.0907	0.001162115	17	10608	-1	17	135.1163	135.1163
Feces	1.42E-05	0	3.67E-05	1.64E-05	1.94E-05	5.31E-06	2.32E-05	0	0	1.67E-05	0	0	4.08E-05	6.89E-05	9.08E-06	8.20E-05	8.32E-06	0	1.53E-05	0	0.000163584	0	0	0	0	N/A	N/A	5.2812	0.001739879	20	10609	318	20	251.1994	251.1994
Feces	0	0	0	0	0	0	0	0	0	2.95E-06	0	0	0.000101741	0	2.89E-06	0	2.02E-05	0	4.26E-06	0	0	0	8.57E-06	0	0	N/A	N/A	8.025	0.000306325	5	10610	3001	5	417.3344	417.3344
Feces	0	0	1.45E-05	4.58E-06	5.42E-06	0	0	0	0	8.25E-06	0	0	0	0	0	0	9.79E-05	0	2.10E-05	0	0	0	0	0	0	N/A	N/A	4.0707	0.000857483	9	10611	-1	9	289.2148	289.2148
Feces	0	0	0	0	0	0	0	0	0	1.00E-05	0	0.000165196	0	2.15E-05	2.59E-06	0	5.25E-05	0	2.41E-05	0	0	0	0	0	0	N/A	N/A	1.3482	0.001044648	6	10612	-1	6	539.0975	270.0487
Feces	0	0	0	1.86E-05	1.58E-05	0	0	0	0	1.36E-05	0	0	0	0.00011418	1.37E-05	0	5.50E-06	0	1.16E-06	0	0.000148018	0	0	3.41E-05	0	Spectral_Match_to_.omega.-3_Arachidonic_acid_from_NIST14	0.735563	7.0606	0.001414704	17	10613	798	17	305.2461	305.2461
Feces	0	0	1.59E-05	7.72E-06	3.08E-06	2.44E-05	0	0	0	8.20E-06	0	2.45E-05	0	5.48E-05	6.58E-06	0	1.13E-05	0	1.12E-05	0	0	0	0	3.32E-05	0	N/A	N/A	6.917	0.000853179	13	10614	-1	13	359.2175	359.2175
Feces	0	0	0	0	0	0	0	0	0	4.47E-06	0	0	0	2.47E-05	4.56E-06	0	7.17E-06	0	1.51E-06	0	6.00E-05	0	1.60E-05	0	0	N/A	N/A	6.9532	0.000465371	8	10615	-1	8	441.3344	441.3344
Feces	0	0	0	0	0	0	0	0	0	2.54E-06	0	0	0	0	1.87E-06	0	2.13E-05	0	4.49E-06	0	0	0	0	0	5.84E-06	N/A	N/A	7.1995	0.00026422	3	10616	6682	3	397.2899	397.2899
Feces	0	0	0	0	0	0	0	0	0	1.34E-05	0	0.000154831	5.22E-05	7.82E-06	8.55E-06	6.08E-05	4.74E-05	0	2.54E-05	0	0	0	2.51E-05	0	1.27E-05	N/A	N/A	0.9363	0.001392683	12	10617	1182	12	288.1067	288.1067
Feces	0	0	0	5.97E-06	0	4.85E-06	0	0	0	1.21E-06	0	0	0	0	0	0	0	0	1.28E-06	0	0	0	0	3.88E-05	0	N/A	N/A	2.8684	0.000126106	2	10618	-1	2	205.133	205.133
"Feces,Food"	0	0	0	0	0	0	0	0	0	8.71E-06	3.32E-07	0	0	0	0	0	0.000113277	0	2.38E-05	4.60E-07	0	0	0	0	0	N/A	N/A	3.9396	0.000918177	5	10619	-1	5	499.1578	499.1578
Feces	0	0	0	0	0	0	0	0	0	2.56E-06	0	0	0	0	0	0	3.33E-05	0	7.01E-06	0	0	0	0	0	0	N/A	N/A	6.9418	0.000266514	3	10620	-1	3	503.3334	503.3334
Feces	0	0	0	0	0	5.28E-06	0	0	0	2.74E-06	0	0	0	3.35E-05	4.02E-06	0	3.88E-06	0	2.20E-06	0	0	0	0	0	0	N/A	N/A	4.5592	0.000285001	5	10621	1263	5	449.2878	449.2878
Feces	0	0	0	0	0	0	0	0	0	7.90E-06	0	0.000101928	0	0	0	5.76E-05	5.00E-05	0	2.16E-05	0	0	0	0	0	0	N/A	N/A	0.8905	0.000821094	4	10622	-1	4	224.0581	224.0581
"Feces,Food"	0	0	0	0	0	9.35E-05	0	0	0	5.17E-05	1.41E-07	0.000158746	0.000140017	9.66E-05	6.59E-05	0	8.30E-05	6.36E-07	5.46E-05	0	0	0	0.000121393	0	0.00012318	N/A	N/A	2.2083	0.005378041	36	10623	-1	36	202.107	202.107
"Feces,Food"	0.000112046	0	9.84E-05	1.97E-05	1.66E-05	5.05E-05	0.000195683	0.000335923	0.000111491	0.000154996	0.000101784	5.97E-05	0.000118715	8.82E-05	0.000220919	0.000192903	0.000186816	2.71E-06	0.000126767	0.000140096	0	0.000238361	2.14E-05	3.71E-05	0.00037276	N/A	N/A	4.6678	0.019783773	97	10624	2283	97	351.2134	351.2134
