row ID	row m/z	row retention time	2019-01-14-inj-42.mzML Peak area	2019-02-10-inj-221.mzML Peak area	2019-01-17-inj-94.mzML Peak area	2019-01-28-inj-207.mzML Peak area	2019-01-15-inj-58.mzML Peak area	2019-02-13-inj-235.mzML Peak area	2019-01-21-inj-162.mzML Peak area	2019-01-21-inj-135.mzML Peak area	2019-01-28-inj-213.mzML Peak area	2019-01-16-inj-83.mzML Peak area	2019-01-14-inj-31.mzML Peak area	2019-01-21-inj-120.mzML Peak area	2019-01-28-inj-206.mzML Peak area	2019-01-21-inj-124.mzML Peak area	2019-01-21-inj-146.mzML Peak area	2019-01-15-inj-70.mzML Peak area	2019-02-13-inj-236.mzML Peak area	2019-01-17-inj-104.mzML Peak area	2019-01-13-inj-5.mzML Peak area	2019-02-10-inj-222.mzML Peak area	2019-01-23-inj-198.mzML Peak area	2019-01-13-inj-4.mzML Peak area	2019-02-10-inj-223.mzML Peak area	2019-01-23-inj-185.mzML Peak area	2019-02-10-inj-227.mzML Peak area	2019-01-23-inj-181.mzML Peak area	2019-02-13-inj-237.mzML Peak area	2019-01-15-inj-75.mzML Peak area	2019-01-13-inj-12.mzML Peak area	2019-01-21-inj-145.mzML Peak area	2019-01-13-inj-23.mzML Peak area	2019-01-13-inj-7.mzML Peak area	2019-01-14-inj-38.mzML Peak area	2019-01-23-inj-170.mzML Peak area	2019-01-13-inj-27.mzML Peak area	2019-01-17-inj-111.mzML Peak area	2019-01-15-inj-71.mzML Peak area	2019-01-13-inj-16.mzML Peak area	2019-01-17-inj-109.mzML Peak area	2019-01-15-inj-69.mzML Peak area	2019-01-28-inj-211.mzML Peak area	2019-01-15-inj-65.mzML Peak area	2019-01-17-inj-105.mzML Peak area	2019-01-28-inj-209.mzML Peak area	2019-01-21-inj-137.mzML Peak area	2019-01-15-inj-61.mzML Peak area	2019-01-14-inj-34.mzML Peak area	2019-01-21-inj-133.mzML Peak area	2019-01-15-inj-79.mzML Peak area	2019-01-16-inj-86.mzML Peak area	2019-01-28-inj-210.mzML Peak area	2019-01-15-inj-64.mzML Peak area	2019-01-21-inj-136.mzML Peak area	2019-01-14-inj-53.mzML Peak area	2019-01-17-inj-100.mzML Peak area	2019-01-14-inj-35.mzML Peak area	2019-01-15-inj-60.mzML Peak area	2019-01-21-inj-132.mzML Peak area	2019-01-15-inj-78.mzML Peak area	2019-01-16-inj-87.mzML Peak area	2019-01-15-inj-74.mzML Peak area	2019-01-21-inj-144.mzML Peak area	2019-01-17-inj-95.mzML Peak area	2019-01-13-inj-13.mzML Peak area	2019-01-13-inj-22.mzML Peak area	2019-01-13-inj-6.mzML Peak area	2019-01-17-inj-114.mzML Peak area	2019-01-23-inj-171.mzML Peak area	2019-02-10-inj-226.mzML Peak area	2019-01-14-inj-43.mzML Peak area	2019-01-21-inj-126.mzML Peak area	2019-01-13-inj-26.mzML Peak area	2019-01-21-inj-140.mzML Peak area	2019-01-15-inj-59.mzML Peak area	2019-01-14-inj-47.mzML Peak area	2019-01-17-inj-108.mzML Peak area	2019-01-15-inj-68.mzML Peak area	2019-01-15-inj-66.mzML Peak area	2019-01-28-inj-212.mzML Peak area	2019-01-17-inj-106.mzML Peak area	2019-01-14-inj-49.mzML Peak area	2019-01-13-inj-19.mzML Peak area	2019-01-14-inj-51.mzML Peak area	2019-01-21-inj-134.mzML Peak area	2019-01-17-inj-102.mzML Peak area	2019-01-21-inj-128.mzML Peak area	2019-01-15-inj-62.mzML Peak area	2019-01-14-inj-37.mzML Peak area	2019-01-21-inj-130.mzML Peak area	2019-01-13-inj-8.mzML Peak area	2019-01-16-inj-85.mzML Peak area	2019-01-13-inj-11.mzML Peak area	2019-02-13-inj-238.mzML Peak area	2019-01-15-inj-76.mzML Peak area	2019-01-13-inj-20.mzML Peak area	2019-01-14-inj-41.mzML Peak area	2019-01-17-inj-112.mzML Peak area	2019-01-13-inj-24.mzML Peak area	2019-01-21-inj-138.mzML Peak area	2019-01-13-inj-15.mzML Peak area	2019-01-21-inj-142.mzML Peak area	2019-01-15-inj-72.mzML Peak area	2019-01-14-inj-45.mzML Peak area	2019-01-16-inj-88.mzML Peak area	2019-01-13-inj-10.mzML Peak area	2019-01-15-inj-77.mzML Peak area	2019-01-13-inj-21.mzML Peak area	2019-02-10-inj-225.mzML Peak area	2019-01-21-inj-125.mzML Peak area	2019-01-21-inj-139.mzML Peak area	2019-01-13-inj-25.mzML Peak area	2019-01-21-inj-143.mzML Peak area	2019-01-13-inj-14.mzML Peak area	2019-01-15-inj-73.mzML Peak area	2019-01-14-inj-44.mzML Peak area	2019-01-14-inj-32.mzML Peak area	2019-01-15-inj-67.mzML Peak area	2019-01-17-inj-107.mzML Peak area	2019-01-14-inj-48.mzML Peak area	2019-01-13-inj-18.mzML Peak area	2019-01-21-inj-129.mzML Peak area	2019-01-17-inj-103.mzML Peak area	2019-01-14-inj-36.mzML Peak area	2019-01-15-inj-63.mzML Peak area	2019-01-14-inj-54.mzML Peak area	2019-01-13-inj-9.mzML Peak area	2019-01-21-inj-131.mzML Peak area	2019-01-16-inj-84.mzML Peak area	2019-01-21-inj-165.mzML Peak area	2019-01-23-inj-190.mzML Peak area	2019-01-21-inj-154.mzML Peak area	2019-01-23-inj-179.mzML Peak area	2019-01-23-inj-188.mzML Peak area	2019-01-23-inj-194.mzML Peak area	2019-01-21-inj-150.mzML Peak area	2019-01-21-inj-161.mzML Peak area	2019-01-23-inj-180.mzML Peak area	2019-01-21-inj-158.mzML Peak area	2019-01-23-inj-175.mzML Peak area	2019-01-21-inj-159.mzML Peak area	2019-01-23-inj-174.mzML Peak area	2019-01-21-inj-164.mzML Peak area	2019-01-21-inj-155.mzML Peak area	2019-01-23-inj-191.mzML Peak area	2019-01-23-inj-178.mzML Peak area	2019-01-23-inj-189.mzML Peak area	2019-01-21-inj-151.mzML Peak area	2019-01-23-inj-195.mzML Peak area	2019-01-21-inj-160.mzML Peak area	2019-01-23-inj-172.mzML Peak area	2019-01-23-inj-187.mzML Peak area	2019-01-23-inj-176.mzML Peak area	2019-01-23-inj-193.mzML Peak area	2019-01-21-inj-157.mzML Peak area	2019-01-23-inj-197.mzML Peak area	2019-01-21-inj-153.mzML Peak area	2019-01-21-inj-156.mzML Peak area	2019-01-23-inj-192.mzML Peak area	2019-01-21-inj-152.mzML Peak area	2019-01-23-inj-196.mzML Peak area	2019-01-21-inj-163.mzML Peak area	2019-01-23-inj-173.mzML Peak area	2019-01-23-inj-186.mzML Peak area	2019-01-23-inj-177.mzML Peak area	2019-01-14-inj-29.mzML Peak area	2019-01-28-inj-203.mzML Peak area	2019-01-23-inj-183.mzML Peak area	2019-02-10-inj-220.mzML Peak area	2019-01-13-inj-1.mzML Peak area	2019-02-13-inj-234.mzML Peak area	2019-01-21-inj-122.mzML Peak area	2019-01-21-inj-148.mzML Peak area	2019-01-15-inj-56.mzML Peak area	2019-01-16-inj-81.mzML Peak area
530	0	21.98	0	0	0	59.72871128	0	0	0	0	0	0	0	0	0	0	0	0	0	28.81305116	0	0	0	0	0	0	0	4.15699883	0.350045066	92.06859193	0	0	0	0	0	0	0	3679.796383	106.1996299	0	5216.99697	1008.065839	0	1815.36237	0	404081.5229	0	13814.84927	206117.9119	0	0	26721.79116	0	4809.740521	1039.972321	0	0	33806.78926	0	4982.016912	4770.482708	0	35.91892639	26615.71289	0	2934765.692	2995.044903	3.286678457	0	0	0	986.4085474	0	341.3874204	2737.006809	0	55241219.4	0	8513.424494	0	0	0	41056.14089	0	0	32813.95976	0	37588.03756	0	0	0	0	114354.2502	0	0	0	0	0	5792.493742	314441.7997	68562.71772	0	38935.29945	732.5715683	3488.502332	0	4.665727768	0	15200.74357	0	924.6225384	0	0	0	0	6463.238882	36329.89808	12160.90717	0	0	1512.450118	0	0	15319.42817	5960.591074	8261.952409	5822.28188	0	20551.64336	0	8768.447909	20643.8901	5995.438516	4673.764047	5288.503006	95261.17667	2832.720813	9320.542325	0	18900.53805	18170364.09	119483.7538	4430.959417	9941.149549	6313.55358	3893.266914	0	111976.2512	5543.146842	91972.55041	84920.3737	97924.86591	4717.829813	88429.07112	5389.522155	7801.261619	29590.72913	6467.641518	5466.498899	5196.695466	652962.6045	5473.215948	11362782.39	16055.01399	11211.72544	245735.1359	0	31.35658678	0	0	0	51.67843725	0	0	0	0
531	0	22.1	154071.0135	15008.8878	181733.6205	225900.5634	169343.5593	20047.30053	6232.362804	129947.2067	316057.1293	183765.4895	144105.8408	190388.5983	236478.6565	144257.9498	186345.4298	156047.918	23117.14683	191505.0993	93310.73827	16493.631	248486.4218	90655.92548	17810.57596	144044.2196	22321.11604	266521.8051	20178.60761	17711.93433	215855.8379	1455.675816	15538.61228	166.0367397	0	213846.7467	20522.36715	24798.67119	11755973.31	1356619.959	6695.035594	7552.038868	34087.64571	7990.529058	2055560.168	23064615.4	47664.94787	29702.43773	737861.6401	33330.0909	1454931.587	23439.61866	109023.0471	369.2432185	384964.4837	3075215.591	3029.87594	502898.5761	3257853.634	2276.673538	52412.27738	33997.99486	5634.875901	17943.50259	9330.242844	10895.8579	43416.86006	3232.757325	306.3299251	261628.6592	7951.841942	6866.599997	9707687.503	8625.080869	54113.42449	206821.9627	10636.90313	743021.0779	1955979.096	409042.6881	22269.89624	34631.88576	21190.66607	6519310.081	9403.702667	21291.84589	200807.2173	6144762.761	9282.449304	1015441.512	11.39690821	22830.55537	61480.97431	88123.89512	63846.02234	7020.716601	21597.98771	26138.4358	1985.747588	21633.63087	3777474.402	6758.816606	17947.66635	47787.36956	692990.8965	46034.06906	8375.487708	5352805.044	10766543.51	23542.49018	28929.0132	3921739.987	48877.79942	5.754716191	26329.0543	1629.581939	75.97489559	3779.374569	1470654.517	2323073.679	10307.54477	26341.74878	26233782.76	23346.29266	46777.77667	6171.804039	53299.32018	334369.9206	134134.3883	40647.69004	19173.26121	299037.4828	18212.02681	30809.01246	25009.94915	52107.42882	13327.4191	22807.34143	15727.88948	23038.60139	27408.05899	80728.36681	19361.58367	22078.1583	21172.30106	34792.81156	17805.04552	19631.04031	16033.04765	33341.69591	131727.7978	256450.9519	19336.51188	53561.98294	19888.30632	18805.99029	13813.20581	17188.98302	21302.31558	19514.83271	210825.2783	17742.46405	127998.0369	20238.84541	337699.0296	67572.65296	3196.5634	3830.108506	12141.22366	0	1879.057714	0	7317.86496	16826.21952	10103.40307	9119.975134
532	0	22.18	21.16936315	0	0.000470967	33.31282085	3.553568592	0	16.1062243	0.061228522	35.04172442	1.402459689	0	0	25.58755337	2.795584534	17.18466168	0.233899587	0	9.144648107	0	0	0	0	6.160849683	15.31808429	0	3.867676245	0	26.0888225	0.114344231	286.3824803	40.14541027	0	10.48068556	9.951091954	1.654760345	8.238782987	0	0	239.0139541	32.258623	54.46544583	0.164631653	30.35234856	0.007071957	34.74038196	10.96185357	35.10111255	139.7332767	2.397544248	45.75977319	28.14500102	16.77951416	0.579928181	0.000483263	40.20596197	3.394053825	59.38622777	47.74428891	38.26129833	21.62189865	46.69073357	87.88721503	49.1359184	21.1663517	2.085186604	0	229.8880986	45.31921102	2.149290468	14.55310731	4.442556186	9.232633482	0.283200154	4.477061363	32.68034845	1.636341736	0.001337733	2284.61401	40.40023364	47.54566175	1.316574388	19.81604519	3.491362551	62.79731768	23.06300413	3.120179253	1.578550152	0.925092059	73.08704393	21.73481518	41.70628959	19.27346257	0	0.177203301	54.26874981	54.68029135	32.84916625	8.500214777	0	4.547748686	80.69924135	0.779960653	29.37952599	117.1579564	0.155857733	33.35535267	2.38209081	0	10.12435449	2.953918768	4.644705559	54.86818406	4.147203532	94.17113041	61.98010331	0.220090335	0.000925201	94.40781636	15.00592322	0.105877835	163.8656506	87.05093038	5.334532519	69.0007036	0.191062074	0.000174659	65.68733629	11.64642674	419792.6437	27676.27661	340456.839	1653531.399	720161.4316	40.69708638	4083.961815	336945.5269	8497.700451	377311.734	2813.863089	10.94064756	549435.4916	1131806.732	300783.93	449643.0226	66385.46687	1219.337152	745518.3425	1.10E-05	69.56052498	23571.35721	5785.061486	57.62237039	225821.4101	163943.7819	65875.62792	251786.2742	1095820.944	440329.5161	0	956790.6822	9171.806346	179342.0611	30699.23206	2.351230505	7.37979258	2.088112529	35.6607044	0	0	5.88E-06	27.24937308	11.71422075	11.15467	5.565507247
533	0	22.25	103.8110085	0	3.618306358	16573.17642	10839.53608	0	254.6744452	162.0471634	23369.85188	12735.72663	105.1635256	14393.17235	132.8375363	11161.99816	678.8139294	7203.83469	0	8140.771647	4505.363189	0.088319939	351.4590371	77.6848337	0	13634.61099	0.128098804	289.3580531	0.162648415	0	9.364828737	201.362419	50.33144961	1884.371778	5517.615215	2.519874691	9454.298112	126.8229315	450.4522033	8.44230684	42.36974439	12080.96289	585.6017405	369.0855065	0	498.4038343	20742.36245	27.4617038	0	350.7092097	0	7828.205756	276.1786041	258.4853928	0	26801.84383	98.66519496	41328.40094	33.33136478	0	21288.05107	0	243.4249608	478.228884	13030.75041	162.186779	13358.91063	4255.578668	747.0878358	0	5735.858635	360.7001565	19669.41364	14493.64286	0	167.9365993	584741.4398	0	0	90.05007664	113867.4695	20238.35259	13.2357929	1443.131776	214.1339172	559.030308	0.213798403	0	0	57686.37273	11799.29653	27.08207507	0	0	0	0.922979325	6.024869518	16220.34164	0	0	57301.58363	7244.510468	645.585836	0	6735.656437	1.391241932	8721.382931	0	0	0	265.5493456	0	60.8158208	10.83716819	0	181.9803873	5.773697059	10904.12584	0	320681.861	0.626281518	76.41565383	9536.73725	0	0	14228.49058	12.07449369	104310.1255	4978.131135	17822.08896	0	2071.122061	3937.732994	0	24666.85893	268.297064	18805.47483	0	458.8698765	241.1075719	0	2348.089083	0.208053386	65.69136462	0.295869864	0	123738.1056	1202.010723	351.9250132	0	0	1866.7886	7549.798292	0	0	0	0	9128.276348	0	0	0	14639.70325	135941.2346	1.437497763	798.2808714	0	0	0.926490882	0	0	0.170307091	0	12.35671389	161.253178	75.70698416	0.617947084
534	0	22.25	0	0	0	20.44242076	998.2282739	0	299.5282554	0	0	30.10592858	0	0	0	0	0	441.9834771	0	0	0	0	0	0	0	19.59212123	0	0	0	836.2527371	0	769.6598321	0	12.15013887	17.73446128	0	60.47558608	0	0	0	0	33.74519375	0	0	0	0	133.0176695	0	4895.547531	0	0	26.20226831	0	0	0	4220.697003	0	6691.79852	0	0	256.5875954	0	251.3665209	0	0	0	52.46493017	0	0	0	36.98393268	0	0	62.63617254	1656.31921	0	0	0	474.8175142	0	0	0	0	0	194.6743032	0	0	45406.08895	0	303.8471121	19.5080543	0	0	0	0	1668.806603	0	0	0	0	41831.54944	232.4289979	436.1715932	0	13.59860168	0	643.7329709	763.6996241	5193.871415	0	0	22393.13018	0	0	0	1047.5447	0	72.19397296	12920.75125	79441.51239	0	0	0	0	0	273.6819563	0	22112.24852	30.97188602	114.9140836	547.9852507	0	11330.93918	52284.86834	9259.906445	0	0	10106.69707	0	883.0712526	0	0	0	0	1.406143305	0	1233243.531	0	0	74261.98288	52606.70509	0	11896.97493	53043.828	7678.211467	8197.396937	23461.46533	0	0	0	16664.19686	81.40802749	90938.24802	0	0	0	0	0	0	0	0	0	0	0	0	0
535	0	22.25	0	0	118.9001097	0	0	0	427.7583902	5.819702532	20077.15321	0	0	853.5499476	24.04195423	3300.405932	0	2423.28063	0	0	0	10.0106019	10591.59123	0	0	0	14.5193276	116.434619	18.43534482	1363.927798	8935.59631	98.04069757	48.39570394	0	20.08729402	133.9775166	0	356.0657944	9644.60118	51.36285674	278.0003382	108.7679262	523.1441301	694.2751587	8599.664511	4153.250877	0	171.9941565	1449.877164	1414.901752	9469.709175	0	3061.944172	2046.118385	11574.09535	12960.28472	0	0	3252.00501	5365.434511	1223.424304	8532.065718	199.9721396	1849.479917	0	1770.88363	0	52.91584804	1598.518577	0	0	214.7968564	13728.82685	4107.732952	1366.032542	321.8662332	0	16076.46686	157.1252728	103.5109871	54444.15837	672.9357998	11.44704875	166.7629499	1397.743786	2450.516306	24.23292774	1359.955969	0	13.64148852	181.2593186	102.3021647	0	0	0	76.27010406	91.3344574	5451.863494	17363.87836	4382.900382	10735.59681	3276.522137	191.8900875	3286.336128	0	0.534894023	0	115.4511957	545.704239	0	133.6528214	0	15.80299905	46.52045457	1325.495156	1615.908435	26.8570997	0	245.9850299	45284.06284	1.507819261	10491.43414	24678.21585	19969.49005	2853.023094	76.27148553	75.15013493	608.9977979	0	0	459.5525054	4400.311172	2476.908315	0	19598.18283	2845.602146	1618.022258	0	17122.27347	2719.645557	218.6875793	10031.65468	89.8992643	7709.956112	1.199827444	0	0	7231.137552	137.229793	149349.3555	35013.21941	6841.013765	0	0	0	0	0	5147.266169	0	0	0	0	516986.1735	114.726428	5431.330301	62541.26142	0	106.4843374	6161.275135	0	19.30341562	0	57.47885512	427.8320436	63.77302178	70.04106115
536	0	22.25	4.695783936	0	3.909182083	3.564158891	5.331058944	0	13.56785273	6.87977586	20.09061309	0	4.756963653	26.65916474	9.211255603	0	17.10942349	37.79587888	0	5.233994374	2.889367235	0.071254299	11.09946475	3.513993356	0	3.556655109	0.103346883	13.90626578	0.131220638	1.809923872	0	6.323522918	1.99908654	0	0	1.662856387	0	14.09860036	39.05610713	1.35424597	0.29668068	0	3.690964179	2.765944485	0	86.06153046	0	0.619054284	44.87949502	39.17968989	0	0	37.76766236	22.75503689	0	0	4.463512268	0	2.616681164	0	11.19742969	0	1.515424465	32.65187802	0	36.88833601	0	0	0.257415899	0	0	1911.108251	38.40945589	0	7.353357202	16.92502266	0	0	2.633345152	5.450678213	0	20.86449176	0	1.422075164	6.157634026	35.50934974	0.172487158	174.5060756	0	0	5.364315418	1.620432157	0	0	0	13.79860489	0.798708253	0	0	0	136.5428865	17.26984689	15.7250177	0	0	0.738835597	0	3.353694261	24.06994415	0	0	1.426338929	2.806123391	2.60229511	0	35.62918805	0.348811336	0	50.69413832	4742.383801	0.741466671	0	610.6258794	0	0	0	1.330699151	65.94500394	0.684638324	0	2.425369495	131.7376045	18.2331143	0	29.91088978	63.65699372	37.37530281	2.602009008	54.27103136	59.97700979	0.539655443	8308.760023	0	0	0.009933682	186166.4133	0	24.72599071	1.199135335	0	0	4262.620658	0	0	0	0	0	0	0	57781.61821	0	0	0	0.815942192	129.5896835	0	0	0.769209087	0	0	0.137399465	0	0.746516804	4.453589349	3.220430851	0.498544119
537	0	22.3	25.99419958	0	7.173353531	79.18825278	8.127457088	0	16.0194075	121.5591106	127.546332	6.779357161	11.53954383	6.460350372	0	91.1773328	39.61897686	6.744541454	0	78.15487078	25.79596564	0	18.89493884	3.301951772	0	29.66636501	0	8.13960574	0	0	9.400073297	0	96.79864483	2038.621272	24.86934587	0	13.6985035	78.78196153	174.3917401	926.4576292	425.4596829	0	63.30647075	59.79661455	448.8527629	440.1757123	74.44765223	450.6444679	302.1862042	43.52060813	436.9515927	113.7313132	0	24.25048553	421.226323	420.9167551	0.965672926	342.3280353	703.9555744	6.476195439	58.78079397	7.822506593	43.23251179	28.62820154	8.846223346	375.3709986	49.61070481	0	30.57171839	472.696482	23.85164097	0.821509	2247.507062	0	670.5216614	0	269.3885205	6792.361148	9642.361032	202.423004	99.80744068	0	1881.488769	985.1992175	0	0	24.32230703	544.4279295	0	313.3121784	27.6265917	0.547092314	538.405496	805.4568341	0	0.256300371	0	0	26.34642221	85.33903261	2215.910377	0	112.1949737	153.9366939	10.2267416	18.53923303	213.5070732	15371.81641	116.6663888	4.906040065	7.297856171	0	12.07333923	0	44.77408293	0	0	0	403.9788404	829.0699075	667.4931493	0	0	1354.659566	0	0	7.201022876	243.6602142	33.99292053	13.87631418	53475.66424	325255.16	13462.80582	17978.41276	7618.345309	509602.1703	0	31538.46069	63901.69695	39146.0647	120917.6854	267283.7903	7240.196651	23285.67531	12492.97608	11247.28408	1108.255488	595177.343	11887.84598	921968.4835	1072669.249	527949.2841	4327.923238	234301.1487	13165.40438	26197.23247	0	19854.91672	5862.859464	11194.33901	298121.9177	16115.31302	124035.4943	58375.82689	514150.3524	1510789.024	6.076150621	0	0	0	0	0	2.857089361	0	25.90529832	0
538	0	22.3	13.17515441	0	744.4869291	284.0978514	382.6064703	0	336.8630128	594.0636778	307.1386242	142.5592475	430.5069726	130.2599142	530.4086179	549.1213405	23.27910387	516.6137537	0	88.31998339	192.3083301	0	419.7133655	69.43486655	0	603.8302238	0	175.4400843	0	11529.80105	0.983478444	44691.96727	453.0790071	134.1032277	2.632778683	547.3969938	609.4465481	2656.538214	25079.08334	18180.74491	593.8207624	336.7643921	1322.148057	248.7040906	301.508092	10503.21686	3788.836494	14143.62821	108233.6288	635.7710602	371.8675732	566.0318163	0	4264.293864	282.9563999	320.8797689	5.978186576	874.8761322	504.0057673	136.184232	89.93286969	268.1726979	640.00732	2.995212719	911.4296631	168763.1009	1299.597116	0	1430.464738	20559.04121	258.2353332	20.3621198	1518.058198	508.8052226	313.7089526	926250.1571	1881.229941	1281.654358	684.3604515	174.7987901	751.5341621	696.1616711	106190.2144	18760.32196	298.4418205	12193.15089	0	2863.356188	800.7133636	456.8626771	13.85930392	12.84001415	18061.36959	855.6296473	0	247.119252	151.6710713	956.0174499	2.684919241	3686.599278	2901.639273	369.2237985	44469.56756	16821.70405	219.4010579	323.8080936	356.1009142	91522.00027	28474.8714	0.513292237	1379.981806	997933.2883	261.6400411	0	5.589164057	159.3256774	237.1160844	8.802796871	76403.8553	2307.430175	1247.141657	0	1161779.788	56681.4294	0	0	277.2729597	5144.941535	535.4035786	2100.263379	658.6683024	0	403.1036932	1045.285998	503.4607639	0	131.5907568	316.0161714	3023.167066	1351.559282	1478.787541	0	545.8018884	1164.016084	934.4123121	491.7697979	3262.571176	4514.139488	821.6342927	276074.6811	0	1115.333752	120.303677	0	382.5756474	690.5901098	0	918.9173688	813.3307302	738.3238479	0	403.8539103	170.8827512	939.9380142	0	0	737.8031007	0	413.0128238	0	0	0	69.64555731	1122.054859	253.3179633	9882.733338
539	0	22.3	0	0	12.16462584	12.31473676	8.771138611	0	17.3667726	0	2.871122992	7.349557354	0	6.646625667	0	0	0	9.765263652	0	0	0	0	23.48786441	3.579673316	0	0	0	8.69920768	0	0	0	0	35.18583461	0	0	1.86011015	15.50769599	10.7490428	0	314.0139476	26.64873971	0	0	5.051310161	162.4078288	208.7736116	10.22855878	3.41342913	0	8.139364285	132.8388624	1.920101619	0	0	152.413627	153.7821148	0.075045948	52.66539923	248.8394722	7.020897216	17.6381985	7.728815738	0	0	10.80109721	0	2.153711783	0	25.01340399	16.19019913	2.302779329	1.409545307	805.5157711	0.589892833	13.23497999	168.0348163	90.23562363	121.3930148	149.6874751	55.55805292	36.46476239	2.118425472	65.46786954	322.0134088	1.128580391	0	18.35628181	198.8619689	1.38048962	2.227930223	0	0.980511516	3.277668896	14.68155614	0	0	0	0	19.51700739	31.58962627	545.527238	2219.339793	49.08908718	48.55139592	11.87409547	0	84.87612992	777.1979781	39.52191859	0	0	0	13.97460421	0	0	0	0	0	162.6331732	271.9192277	75.91370582	0	11.9847671	122.8013395	0	0	7.544057746	100.5376422	9.756111291	0	1277.609707	37478.96206	848.5577139	6056.152668	17.97390629	23816.85864	112776.1681	1175.192399	18032.20699	1051.624256	1006.11746	37169.04474	15.34100655	8550.200282	838.8238313	1120.287803	19071.34351	48534.92133	8233.056195	68557.55853	34433.57683	43550.82228	86498.98153	0	320.3563748	350.7644185	1485220.6	1134.775514	6282.77912	1220.875294	0	9.956774338	218.5228332	755.424937	220000.0739	0	0	0	0	0	0	0	2.305137861	0	0	1.850554109
540	0	22.37	58309.80657	8060.436672	75462.70285	83258.64452	50860.45411	5405.520024	45219.46504	64066.85957	186384.8835	70450.04773	45468.14914	59608.60947	88061.39198	53494.58267	128863.8833	59462.20728	5100.072038	57564.17166	44995.24926	8928.231687	101627.8485	51309.71281	10156.16602	82696.74202	12065.67722	18953.50984	9707.508909	215826.5883	17052.37729	186131.1339	36978.3483	100301.2064	15357.35226	323773.3414	64474.97686	0	92138.82757	25349.73992	296901.6172	227227.8532	227957.2987	142258.3576	221416.0315	1352838.774	78424.00289	201115.9417	4788.961589	361781.0196	206119.1643	350155.6514	85556.28057	359053.3131	935555.4382	230511.2553	89497.59778	55763.79537	94129.01285	149242.6109	68320.02195	102625.1544	201974.471	415088.6814	166295.3412	90588.19209	17497.38064	57418.28465	170141.3093	67875.0178	17698.73216	26142.83283	414925.6468	91695.76392	620588.775	42168.68225	123872.4969	194442.4959	128680.9179	120754.8028	339061.1193	41871.03019	74511.78705	21037.06835	193659.9776	545786.0317	38324.29531	1767717.95	107601.0988	13910.90344	124404.6662	52160.72038	80821.64887	238699.8051	8743.06532	45895.86781	69020.76919	50435.48668	121706.0612	63160.83643	86347.45473	249782.591	101011.2395	59421.35789	34747.32395	195522.4492	87722.99018	2356906.909	17008.75512	8348.597272	107740.1764	14264.28945	52126.29227	2351568.158	68679.8067	113856.4012	45152.78264	71272.53522	89709.6441	442587.1859	497879.1611	28213.68036	3799823.655	101034.0817	30296.93084	234084.4958	57402.89556	210069.8746	165415.0404	40013.25973	882137.8277	3819806.726	198706.4296	0	10296.90827	4281472.028	263733.006	1037.3825	733817.6599	0	1284086.399	2852203.79	0	0	633842.1054	0	0	6391729.581	0	357502.3695	2222475.709	5498596.708	320833.3078	59632.26147	0	0	0	0	0	0	158930.4327	0	0	0	1343923.988	0	1142.43765	3192.34454	2905.517183	0	2099.858205	0	2813.487015	3886.728876	3584.514342	4951.490385
541	0	22.37	0	0	0	0	0	3918.734099	0	26056.37738	0	0	0	0	0	0	0	0	5243.471359	0	44650.76208	0	46633.79848	0	0	0	0	69853.81014	182.7398176	0	0	0	0	0	0	0	0	52316.64894	0	0	0	5165.745036	0	0	0	82204.02046	0	0	0	0	0	0	11892.40662	0	37800.16003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.5652095	57861.26078	0	0	0	0	0	0	0	22615.66035	5781.810774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32910.27743	2398.408088	0	0	618785.8264	0	0	2067.417664	0	0	0	0	1295419.804	3481329.519	640746.6537	915930.7545	647860.0407	3896344.78	489954.814	618970.4257	4309220.143	471012.524	2098760.499	2140309.857	474962.5069	658548.6725	620569.0335	608091.3341	2705990.824	4400664.771	435762.6018	1911117.998	3983833.435	2852755.466	645060.0497	1125853.227	530533.0923	431519.0993	568998.4521	491983.4124	489418.4395	481384.9173	1152329.964	648088.495	505181.5372	823820.7143	726249.3703	1000044.155	0	0	0	0	0	0	0	0	0	0
